microRNA ID	RCC01	RCC02	RCC03	RCC04	RCC05	RCC06	RCC07	RCC08	RCC09	RCC10	RCC11	RCC12	RCC13	RCC14	RCC15	RCC16	RCC17	RCC18	RCC19	RCC20	RCC21	RCC22	RCC23	RCC24
miR-5692c-2-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,219352741	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,850518341	-1,90150576	-1,90150576	0,102783037	-0,624874669	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576
miR-4776-2-3p	-1,90150576	0,224911486	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,900299621	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	0,102783037	-0,624874669	-1,90150576	2,45548763	-1,90150576	-1,90150576	-1,90150576	1,086615256	-0,572010022
miR-1273c	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,05019694	-1,90150576	-1,90150576	0,102783037	0,041647222	-0,49606481	-1,90150576	-1,90150576	0,078703954	0,461946717	-1,90150576	-1,90150576
miR-1246-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,644029737	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,102783037	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,107947608
miR-1283-2-3p	-1,90150576	-1,90150576	-1,90150576	2,181385932	-1,90150576	0,376338264	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	0,102783037	0,041647222	-1,90150576	0,814203389	-1,90150576	-1,90150576	-1,90150576	-0,646379799	-1,90150576
miR-302c-5p	-1,90150576	0,695304705	-1,90150576	2,181385932	-0,51593704	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,102783037	-1,90150576	-1,90150576	-1,90150576	1,161673047	-1,90150576	0,461946717	-1,90150576	-0,572010022
miR-6851-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,128966319	-1,90150576	-1,90150576	-0,576145608	-1,90150576	-1,90150576	-1,90150576	0,077878972	-1,90150576	0,461946717	-1,90150576	0,107947608
miR-548aw	-1,90150576	0,224911486	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,576145608	0,49579811	0,670647104	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,809442691	-1,90150576
miR-1297-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,576145608	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,314484524	-1,90150576	0,107947608
miR-380-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,17761585	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,850518341	-1,90150576	-1,90150576	-0,576145608	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,014496819	-1,90150576
miR-520b-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,219352741	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-0,576145608	-1,90150576	-0,49606481	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576
miR-548l-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-0,576145608	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,572010022
miR-509-1-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-0,576145608	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576
miR-5692a	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,576145608	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576
miR-4717-5p	-1,90150576	-1,90150576	0,064969019	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,576145608	-0,624874669	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576
miR-4762-5p	-1,90150576	-1,90150576	0,064969019	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-0,576145608	1,118841514	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,319022203	0,56823556
miR-8063-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,51593704	0,376338264	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,576145608	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,078703954	-0,281857139	0,466044128	0,56823556
miR-548f-2-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,576145608	-1,90150576	0,670647104	-1,90150576	-0,596046246	-1,90150576	-1,90150576	0,014496819	-1,90150576
miR-3130-2-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,576145608	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,281857139	-0,646379799	-1,90150576
miR-2052-3p	-1,90150576	-1,90150576	-1,90150576	1,729616912	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-0,576145608	-0,624874669	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576
miR-3529-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,505156651	-1,90150576	-1,90150576	-0,576145608	-0,624874669	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,646379799	-0,572010022
miR-1263	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,563042054	-1,90150576	-1,90150576	-0,576145608	2,832340051	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,466044128	-1,90150576
miR-8054-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,900299621	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,362268476	-1,90150576	-1,90150576	-1,091698536	-1,90150576	-0,49606481	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,646379799	-0,572010022
miR-378e	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,314635553	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,353273059	-1,90150576
miR-891b	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,128966319	-1,90150576	-1,90150576	-1,90150576	1,728644077	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,461946717	1,319022203	-1,90150576
miR-1276	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,728644077	-1,90150576	-1,90150576	0,077878972	-1,90150576	-1,90150576	-1,90150576	0,107947608
miR-4666b-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-1,90150576	1,552549041	-1,90150576	-1,90150576	-1,90150576	0,078703954	-1,90150576	-1,90150576	-1,90150576
miR-548ai	-1,90150576	-1,90150576	0,867470388	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,05019694	-1,90150576	-1,90150576	-1,90150576	1,118841514	-0,49606481	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,646379799	0,56823556
miR-7853-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,414185566	0,09363956	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,505156651	-1,90150576	-1,90150576	-1,90150576	1,118841514	-1,90150576	-1,90150576	1,395648426	-1,90150576	0,461946717	-0,646379799	-0,572010022
miR-519a-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-1,90150576	1,118841514	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576
miR-4801-3p	-1,90150576	-0,477573178	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,840695152	-1,90150576	-1,90150576	0,077878972	-1,90150576	-1,90150576	0,014496819	0,916647969
miR-548at-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,51593704	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-1,90150576	0,840695152	-0,49606481	2,63930543	0,077878972	-1,90150576	-1,90150576	-1,90150576	-1,90150576
miR-4704-3p	-1,90150576	-0,477573178	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,840695152	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,572010022
miR-6811-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,49579811	-1,90150576	0,018627656	-1,90150576	-1,90150576	-1,90150576	0,014496819	-1,90150576
miR-1-1-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,49579811	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,646379799	-0,572010022
miR-3135a	-1,90150576	-1,90150576	0,064969019	-1,90150576	1,278601779	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,49579811	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,014496819	-1,90150576
miR-302e-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,791735289	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,49579811	0,202151225	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,014496819	-1,90150576
miR-4481-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,51593704	1,219352741	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,49579811	-1,90150576	1,324037825	-1,90150576	-1,90150576	-1,90150576	-0,646379799	-1,90150576
miR-1255b-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-1,90150576	0,041647222	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,646379799	0,56823556
miR-7112-3p	-1,90150576	-0,477573178	-1,90150576	-1,90150576	-1,90150576	0,376338264	0,414185566	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-1,90150576	0,041647222	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,281857139	0,466044128	-1,90150576
miR-4735-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,041647222	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,572010022
miR-5690	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,05019694	-1,90150576	-1,90150576	-1,90150576	0,041647222	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,014496819	-1,90150576
miR-4253-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,219352741	0,414185566	1,414594756	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-1,90150576	0,041647222	-1,90150576	-1,90150576	-0,596046246	-1,90150576	-1,90150576	0,014496819	0,107947608
miR-4435-1-3p	-1,90150576	0,695304705	-1,90150576	-1,90150576	0,644029737	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,041647222	1,023724529	-1,90150576	-0,596046246	-1,90150576	-1,90150576	-1,90150576	0,107947608
miR-4477b-5p	-1,90150576	-0,477573178	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,362268476	-1,90150576	-1,90150576	-1,90150576	-0,624874669	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576
miR-641	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,278601779	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-1,90150576	-0,624874669	1,747294593	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,646379799	-1,90150576
miR-4456-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-1,90150576	-0,624874669	0,202151225	-1,90150576	0,88226466	0,078703954	-1,90150576	-0,646379799	-1,90150576
miR-514a-5p	-1,90150576	0,224911486	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	2,496171035	-1,90150576	-1,90150576	-1,90150576	-0,624874669	-1,90150576	-1,90150576	2,954526947	-1,90150576	0,950294335	2,12136612	-1,90150576
miR-1291	-1,90150576	-1,90150576	0,064969019	-1,90150576	0,995927788	0,376338264	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,05019694	-1,90150576	-1,90150576	-1,90150576	-0,624874669	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,461946717	0,014496819	-1,90150576
miR-9985	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-1,90150576	-0,624874669	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,572010022
miR-548v-3p	-1,90150576	0,695304705	-1,90150576	-1,90150576	1,514860572	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-1,90150576	-0,624874669	1,307157684	-1,90150576	0,535421785	-1,90150576	-0,281857139	-0,646379799	0,43050373
miR-8062-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,925489956	1,324037825	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,916647969
miR-4635	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,670647104	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576
miR-548i-2-5p	-1,90150576	0,224911486	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,670647104	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,466044128	-1,90150576
miR-548a-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,17761585	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,49606481	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576
miR-9500-5p	-1,90150576	1,049454588	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	2,736133507	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,49606481	1,699991359	-1,90150576	0,078703954	-1,90150576	0,014496819	0,107947608
miR-548a-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,49606481	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,646379799	-1,90150576
miR-548x-2-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,05019694	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,034009613	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576
miR-4688-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,88226466	-1,90150576	-1,90150576	-1,90150576	0,107947608
miR-4666a-5p	-1,90150576	0,695304705	0,867470388	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,014496819	-0,572010022
miR-520h	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,572010022
miR-548aj-1-5p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	2,736133507	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576
miR-124-3-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	2,483383875	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576
miR-548aa-2-3p	-1,90150576	-1,90150576	0,064969019	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	2,63930543	-1,90150576	-1,90150576	-1,90150576	-0,646379799	-1,90150576
miR-5681a-3p	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,281857139	-1,90150576	-0,572010022
miR-6857-5p	-1,90150576	-0,477573178	-1,90150576	-1,90150576	-1,90150576	1,219352741	2,734863065	2,551744335	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	1,699991359	-0,596046246	0,078703954	-1,90150576	-1,90150576	-1,90150576
miR-3651-5p	-1,90150576	-1,90150576	-1,90150576	2,181385932	0,17761585	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,461946717	-1,90150576	1,810560104
miR-23c-5p	-1,90150576	1,049454588	0,064969019	-0,188676004	1,278601779	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,505156651	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	0,88226466	-1,90150576	-1,90150576	-1,90150576	-0,572010022
miR-4720-3p	-1,90150576	1,049454588	0,064969019	-1,90150576	-0,51593704	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	2,716969866	-1,90150576	0,466044128	-0,572010022
miR-524-5p	-1,90150576	0,695304705	1,757560246	2,181385932	0,17761585	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-0,61808529	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576	-1,90150576
